bibtex_key,title,author,journal,year,source,pages,volume,abstract,document_type,doi,url,affiliation,author_keywords,keywords,publisher,issn,language,note,selection_criteria,created_at,updated_at,created_by,updated_by,status,comments
20174204283161,"A bi-objective fleet size and mix green inventory routing problem, model and solution method","Alinaghian, Mehdi and Zamani, Mohsen",Soft Computing,2017,Compendex (Engineering Village) ,1 - 17,,"Inventory routing problem (IRP) is one of the most important logistics problems; in this type of problems, decision maker usually has the option to use several types of vehicles to form a fleet with appropriate size and composition in order to minimize both inventory and transportation costs. Meanwhile, the increasing fuel consumption and its economic and environmental impacts mean that this issue must also be incorporated into the routing problems. This paper proposes a new bi-objective model for green inventory routing problem with the heterogeneous fleet. The objectives of the proposed model are (I) to reduce the emissions and (II) to minimize the fleet size, vehicle type, routing, and inventory costs. Given the NP-hard nature of the assessed problem, a bi-objective meta-heuristic algorithm based on the quantum evolutionary algorithm is proposed to achieve these objectives. To evaluate the performance of the proposed algorithm, its results are compared with the results of the exact method and Non-dominated Sorting Genetic Algorithm II (NSGAII). The results of these comparisons indicate the better performance of the proposed algorithm. &copy; 2017 Springer-Verlag GmbH Germany",article,,http://dx.doi.org/10.1007/s00500-017-2866-2,,,Decision making;Environmental impact;Evolutionary algorithms;Fuel consumption;Genetic algorithms;Heuristic algorithms;Multiobjective optimization;Optimization;,,14327643,English,Fleet size and mixes;Heterogeneous fleet;Inventory routing problems;Meta heuristic algorithm;Non-dominated sorting genetic algorithm - ii;NSGA-II;Pollutant emission;Quantum evolutionary algorithms;,,"43234,0005208333","43255,1076736111",gxferreira,,Duplicated,
20171503545787,An evolutionary algorithm for an agent-based fleet simulation focused on electric vehicles,"Jager, Benedikt and Hahn, Christoph and Lienkamp, Markus","Proceedings - 2016 International Conference on Collaboration Technologies and Systems, CTS 2016",2016,Compendex (Engineering Village) ,457 - 464,,"This paper presents a multi-agent simulation for fleet applications with a primary focus on electric vehicles. The overall system design is characterized by a distributed and decentralized structure. Basic idea is to use an evolutionary algorithm in combination with a Monte Carlo method to optimize behavioral patterns of agents. Within an iterative process, agent plans are executed, scored and modified - if necessary. In doing so, a set of activity schedules is created that is compatible with given constraints, such as range restrictions of electric cars or space limitations at charging stations. In so doing agents compete with each other for limited resources within a single iteration step. The proposed model makes use of a map-based approach that takes time variant traffic conditions into account. With help of speed profiles and a longitudinal vehicle dynamic model, travel time and energy consumption calculations are carried out. As the fleet and the charging infrastructure configuration are input parameters of the proposed model, it is possible to perform case studies for several electrification scenarios. In total two different scenarios are explored. First the proposed simulation model is validated with help of measured fleet data. Second the suitability of electric cars for a taxi use case is assessed. Within the first simulation study, the daily mileage is reflected with an average variation of 7.8 % and waiting times with an average deviation of 0.05 %. The second electrification scenario provides transparent indications for choosing both an appropriate electric vehicle concept and charging infrastructure configuration. &copy; 2016 IEEE.",inproceedings,,http://dx.doi.org/10.1109/CTS.2016.85,,,Electric automobiles;Electric utilities;Electric vehicles;Energy utilization;Evolutionary algorithms;Intelligent agents;Intelligent vehicle highway systems;Iterative methods;Monte Carlo methods;Multi agent systems;Software agents;Taxicabs;Transportation;Travel time;Vehicles;,,,English,Behavioral patterns;Charging infrastructures;Decentralized structures;Electrification;Fleet simulation;Multi agent simulation;Traffic conditions;Vehicle dynamic model;,,"43234,0005208333","43255,1071643519",gxferreira,,Duplicated,
20172803936830,Cyclic steady state behavior subject to grid-like network constraints,"Bocewicz, G. and Wojcik, R. and Banaszak, Z.",Advances in Intelligent Systems and Computing,2018,Compendex (Engineering Village) ,19 - 28,620,The paper&rsquo;s objective concerns assessing a structure constraints of a grid-like network of periodically acting local cyclic processes interacting via shared resources from the perspective of Cyclic steady States Space (CSS) reachability. Interaction of concurrently flowing local processes follows a mutual exclusion protocol determined by a set of priority dispatching rules determining an order in which competing processes can access to common shared resources. The main problem is in essence to identify conditions deciding about the scale and amount of cyclic steady states reachable in such networks. Such conditions allows one to replace the exhaustive search for the admissible deadlock-free control of the whole network by focusing on its small size parts. The proposed methodology behind fast assessment of cyclic steady states reachable in grid-like structure of cyclic process is clarified through multiple illustrative examples. &copy; Springer International Publishing AG 2018.,inproceedings,,http://dx.doi.org/10.1007/978-3-319-62410-5_3,,,Artificial intelligence;Distributed computer systems;Scheduling;Vehicle routing;,,21945357,English,Cyclic scheduling;Declarative modelling;Fleet of AGVs;Multi-modal;Periodic vehicle routing problem;Re-scheduling;,,"43234,0005208333","43255,1070023148",gxferreira,,Duplicated,
20161602260089,Incorporating expert knowledge into a self-organized approach for predicting compressor faults in a city bus fleet,"Fan, Yuantao and Nowaczyk, Slawomir and Rognvaldsson, Thorsteinn",Frontiers in Artificial Intelligence and Applications,2015,Compendex (Engineering Village) ,58 - 67,278,"In the automotive industry, cost effective methods for predictive maintenance are increasingly in demand. The traditional approach for developing diagnostic methods on commercial vehicles is heavily based on knowledge of human experts, and thus it does not scale well to modern vehicles with many components and subsystems. In previous work we have presented a generic self-organising approach called COSMO that can detect, in an unsupervised manner, many different faults. In a study based on a commercial fleet of 19 buses operating in Kungsbacka, we have been able to predict, for example, fifty percent of the compressors that break down on the road, in many cases weeks before the failure. In this paper we compare those results with a state of the art approach currently used in the industry, and we investigate how features suggested by experts for detecting compressor failures can be incorporated into the COSMO method. We perform several experiments, using both real and synthetic data, to identify issues that need to be considered to improve the accuracy. The final results show that the COSMO method outperforms the expert method. &copy; 2015 The authors and IOS Press. All rights reserved.",inproceedings,,http://dx.doi.org/10.3233/978-1-61499-589-0-58,,,Artificial intelligence;Automotive industry;Commercial vehicles;Compressors;Cost effectiveness;Fault detection;Vehicles;,,09226389,English,Cost-effective methods;Diagnostic methods;Expert knowledge;Predictive maintenance;Receiver operating characteristic curves;State-of-the-art approach;Traditional approaches;Vehicle diagnostic;,,"43234,0005208333","43255,108587963",gxferreira,,Duplicated,
20180704792843,Optimal Prepositioning and Fleet Sizing to Maximize Profits for One-Way Transportation Companies,"Kahlen, Micha and Lee, Thomas Y. and Ketter, Wolfgang and Gupta, Alok",ICIS 2017: Transforming Society with Digital Innovation,2018,Compendex (Engineering Village) ,Bibigo; Dongwon F an,,"Companies providing mobility solutions, such as Uber, Lyft and a host of short-term car rental companies, can generate value from information technology to track their vehicles location. Real-time decision making to act on this information is critical for the success of one-way mobility companies. We show how these companies can predict vehicle demand with high accuracy for vehicles across time and urban areas. We validate this model by tracking the movement and transactions of 1,100 vehicles from the carsharing service Car2Go in Berlin. With our model they could preposition vehicles to increase service levels with a smaller fleet. The accuracy of the model to predict demand area and times is a key contribution to urban mobility systems. Prepositioning vehicles based on expected demand and supply as modeled in our paper are vital to the business models of emerging transportation network companies like Uber and will be indispensable for autonomous vehicles.<br/>",inproceedings,,,,,Artificial intelligence;Data mining;Decision making;Decision support systems;Forecasting;Green computing;Vehicles;,,,English,Business value;Complex adaptive systems;Decision support system (dss);Green it/is;ICT artifact;Implications;Predictive modeling;,,"43234,0005208333","43255,1081828704",gxferreira,,Duplicated,
20151400711064,Carsharing operations policies: a comparison between one-way and two-way systems,"Nourinejad, Mehdi and Roorda, Matthew J.",Transportation,2015,Compendex (Engineering Village) ,497 - 518,42,"Carsharing organizations are shared-mobility services which allow users to share vehicles of a fleet. These services are divided into one-way and two-way systems. Two-way systems require users to return the vehicles to their original pick up stations whereas one-ways systems do not. We present a hybrid system that has features of both. Two integer programming optimization models are formulated. The first model, called the fleet size problem (FSP), is for tactical planning and calculates the required fleet size in order to answer all the demand in various market segments where every market segment is composed of some direct-trip and some round-trip users. This model also accounts for vehicle relocation between stations. In reality, however, fleet size is fixed for day-to-day operations. With a specified fleet size, not all users are necessarily served unless the fleet size is quite large compared to the demand. Therefore, a second operational model, called profit maximization problem (PMP), selects from a list of user requests those who profit the service-provider the most. Data from Autoshare, a carsharing company in Toronto, is used to assess the models. Results of the FSP model indicate that one-way systems require the lowest fleet size but highest vehicle relocation hours. Two-way systems are relatively insensitive to the market segment and the hybrid system&rsquo;s performance is dependent on the market segment scenario. The PMP model shows that the one-way (two-way) system is most beneficial to direct-trip (round-trip) users. The hybrid system is the only system without user surplus costs. &copy; 2015, Springer Science+Business Media New York.",article,,http://dx.doi.org/10.1007/s11116-015-9604-3,,,Artificial intelligence;Commerce;Decision support systems;Hybrid systems;Integer programming;Optimization;Profitability;Vehicles;,,00494488,English,Carsharing;Day-to-day operations;Mobility service;Operational model;Optimization models;Profit maximization;Service provider;Tactical planning;,,"43234,0005208333","43255,1082523148",gxferreira,,Duplicated,
20161402194359,A mixed load capacitated rural school bus routing problem with heterogeneous fleet: Algorithms for the Brazilian context,"Souza Lima, Fatima MacHado and Pereira, Davi Simoes and Conceicao, Samuel Vieira and Ramos Nunes, Nilson Tadeu",Expert Systems with Applications,2016,Compendex (Engineering Village) ,320 - 334,56,"A capacitated rural school bus routing problem featuring mixed loads, a heterogeneous fleet, and the same school starting time is here addressed. This is an important problem of the routing literature which has been attracting the attention of many researchers recently. The mixed load feature allows students from different schools to ride the same bus at the same time. Five meta-heuristic based algorithms were devised to solve the problem, and evaluated on solving four different datasets, one of them being based on a real case from Brazil. Four traditional local search neighborhood structures for vehicle routing problems were adapted and specialized to handle mixed loads and a heterogeneous fleet simultaneously. To the best of the authors knowledge, it is the first time that both features are treated jointly within an algorithm, and not as a post processing optimization step. The attained cost savings and reduction of fleet sizes suggest the suitability of a mixed load, heterogeneous fleet approach for sparsely populated rural areas. Moreover the devised framework has been embedded into a decision support system which is assisting several municipalities of the state of Minas Gerais, Brazil, to better plan their routes and reduce transportation costs. &copy; 2016 Elsevier Ltd. All rights reserved.",article,,http://dx.doi.org/10.1016/j.eswa.2016.03.005,,,Algorithms;Artificial intelligence;Buses;Cost reduction;Decision support systems;Heuristic algorithms;Heuristic methods;Optimization;Problem solving;Rural areas;Transportation routes;,,09574174,English,Heterogeneous fleet;Meta-heuristic methods;Mixed loading;Multiple schools;Rural schools;Variable neighborhood descents;,,"43234,0005208333","43255,1082175926",gxferreira,,Duplicated,
20154801604826,Drive Cycle Identification and Energy Demand Estimation for Refuse-Collecting Vehicles,"Soriano, Francisco and Moreno-Eguilaz, Manuel and alvarez-Florez, Jesus",IEEE Transactions on Vehicular Technology,2015,Compendex (Engineering Village) ,4965 - 4973,64,"Drive cycle identification and future energy demand prediction are advantageous when developing hybrid propulsion systems. They are applicable to vehicles that are driven along the same route every day, such as busses, refuse-collecting vehicles (RCVs), or delivery vehicles. Drive cycle identification can be used to identify what power transients can be expected to prepare the power train to operate under these conditions. If the energy management algorithm of a hybrid vehicle can account for future energy demand, then it can be arranged in such a way that the non-fossil-fuel energy sources are fully depleted at the end of the drive cycle. Given that RCVs always drive in similar drive cycles, a drive cycle has been modeled and its main characteristics parameterized. The model is separated into different drive cycles that are related to different power consumption modes. In this paper, a new method to identify drive cycles and the energy left to finish a route is proposed. The drive cycle identification is based on artificial intelligence algorithms, which have been trained and tested with real data with an average efficiency in drive cycle identification of over 90%. The energy necessary to finish the route is based on vehicle energy models and statistical analysis. This method can be used in the daily management of fleet vehicles to replace fossil fuel by electric energy, as is demonstrated in the proposed examples. &copy; 1967-2012 IEEE.",article,,http://dx.doi.org/10.1109/TVT.2014.2382591,,,Algorithms;Artificial intelligence;Electric power utilization;Energy management;Engines;Fleet operations;Fossil fuels;Hybrid vehicles;Propulsion;Solar cells;Solid wastes;Transient analysis;Vehicles;Wastes;,,00189545,English,Algorithm design and analysis;Artificial intelligence algorithms;Average efficiencies;Electric energies;Energy management algorithms;Hybrid propulsion systems;Non-fossil fuels;Power demands;,,"43234,0005208333","43255,1067592593",gxferreira,,Duplicated,
20165103133390,A generic framework for multi-criteria decision support in eco-friendly urban logistics systems,"Gupta, A. and Heng, C.K. and Ong, Y.S. and Tan, P.S. and Zhang, A.N.",Expert Systems with Applications,2017,Compendex (Engineering Village) ,288 - 300,71,"In this paper, we present a multi-objective shortest path evolutionary algorithm for comprehensive solutions to real-world manifestations of the classical vehicle routing problem. The shift from being a purely academic pursuit is highlighted by the introduction of a generic optimization framework which accommodates a variety of attributes that commonly occur in industrial applications. Specifically, the paper's main contribution are as follows: (1) consideration for the following real-world constraints: (a) time windows at customer locations, (b) simultaneous pickup and delivery demands, (c) a heterogeneous fleet of vehicles, and (d) the heterogeneity of traffic congestion levels in urban transportation networks; (2) assimilation of all the above attributes into a multi-objective program which aims to minimize environmental impact, while simultaneously addressing the overall operational costs of the routing solution and service quality concerns; a feat that has not been fully realized by known intelligent systems according to the authors&rsquo; best knowledge. In order to showcase the efficacy of the proposed algorithm, it is first tested on existing benchmark instances and then applied on a pair of real-world industrial examples from Singapore. These industrial examples serve as a source of new benchmarks which facilitate the study of different routing constraints and their effects on the economic and environmental viability of urban logistics systems. &copy; 2016",article,,http://dx.doi.org/10.1016/j.eswa.2016.09.033,,,Benchmarking;C (programming language);Crashworthiness;Decision support systems;Environmental impact;Environmental protection;Evolutionary algorithms;Fleet operations;Intelligent systems;Logistics;Motor transportation;Multiobjective optimization;Optimization;Real time systems;Traffic congestion;Transportation;Vehicle routing;Vehicles;,,09574174,English,Generic optimization;Heterogeneous fleet;Multicriteria decision support;Real world constraints;Simultaneous pickup and deliveries;Urban logistics;Urban transportation networks;Vehicle Routing Problems;,,"43234,0005208333","43255,108275463",gxferreira,,Duplicated,
20174804453205,Avoiding fuel theft in multifleet vehicles using vehicular adhoc network,"Senthilraja, P. and Geetha, B.G.",Cluster Computing,2017,Compendex (Engineering Village) ,1 - 7,,"A vehicle-to-vehicle (V2V) and vehicle roadside wireless communication network is vehicular ad-hoc network (VANET) which is a unique mobile ad-hoc network. VANET is an independent network which can organize by itself as both servers and clients for exchanging and sharing information. In multi-fleet system, this acts as a mode of internal communication in sharing information between themselves. This work involves proposals for multi-fleet vehicles using VANET for integrating Wireless Sensor Networks. This is particularly used in sensors that are utilized in determining the fuel pilfering with the other vehicles. Due to frequent change in location and separation, it is hard to plan an effective routing protocol to route data between vehicles which is otherwise called V2V communication and Vehicle to road side Infrastructure. A delay tolerant network based clustering is used in enhancing the quality of service for effective communication between vehicles. Ant colony optimization (ACO)-GeoSpray routing is used to route between vehicles. Through ACO, the best multi hop routes are selected. The outcome of the study showed that a better performance was achieved through the proposed technique.<br/> &copy; 2017 Springer Science+Business Media, LLC, part of Springer Nature",article,,http://dx.doi.org/10.1007/s10586-017-1347-9,,,Ad hoc networks;Ant colony optimization;Artificial intelligence;Delay tolerant networks;Fleet operations;Information dissemination;Mobile ad hoc networks;Mobile telecommunication systems;Quality of service;Vehicle to roadside communications;Vehicle to vehicle communications;Vehicles;Wireless ad hoc networks;Wireless sensor networks;Wireless telecommunication systems;,,13867857,English,Ant Colony Optimization (ACO);Ant Colony Optimization algorithms;Effective communication;Internal communications;Routing;Sharing information;Vehicle to vehicles;Wireless communication network;,,"43234,0005208333","43255,1086342593",gxferreira,,Duplicated,
20175004543949,Decision support system for green real-life field scheduling problems,"Zhou, Yizi and Liret, Anne and Liu, Jiyin and Ferreyra, Emmanuel and Rana, Rupal and Kern, Mathias",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2017,Compendex (Engineering Village) ,355 - 369,10630 LNAI,"A decision support system is designed in this paper for supporting the adoption of green logistics within scheduling problems, and applied to real-life services cases. In comparison to other green logistics models, this system deploys time-varying travel speeds instead of a constant speed, which is important for calculating the CO<inf>2</inf>emission accurately. This system adopts widely used instantaneous emission models in literature which can predict second-by-second emissions. The factors influencing emissions in these models are vehicle types, vehicle load and traffic conditions. As vehicle types play an important role in computing the amount of emissions, engineers&rsquo; vehicles&rsquo; number plates are mapped to specified emission formulas. This feature currently is not offered by any commercial software. To visualise the emissions of a planned route, a Heat Map view is proposed. Furthermore, the differences between minimising CO<inf>2</inf>emission compared to minimising travel time are discussed under different scenarios. The field scheduling problem is formulated as a vehicle routing and scheduling problem, which considers CO<inf>2</inf>emissions in the objective function, heterogeneous fleet, time window constraints and skill matching constraints, different from the traditional time-dependent VSRP formulation. In the scheduler, this problem is solved by metaheuristic methods. Three different metaheuristics are compared. They are Tabu search algorithms with random neighbourhood generators and two variants of Variable Neighbourhood search algorithms: variable neighbourhood descent (VND) and reduced variable neighbourhood search (RVNS). Results suggest that RVNS is a good trade-off between solution qualities and computational time for industrial application.<br/> &copy; Springer International Publishing AG 2017.",inproceedings,,http://dx.doi.org/10.1007/978-3-319-71078-5_30,,,Artificial intelligence;Carbon dioxide;Economic and social effects;Fleet operations;Heuristic algorithms;Learning algorithms;Logistics;Scheduling;Tabu search;Travel time;Vehicle routing;Vehicles;,,03029743,English,Green logistics;Heat maps;Meta heuristics;Reduced variable neighbourhood searches;Speed profile;Variable neighbourhood descent;Variable neighbourhood search;Vehicle routing and scheduling;,,"43234,0005208333","43255,1071296296",gxferreira,,Duplicated,
20161202142016,Evolutionary Multiobjective Optimization for the Pickup and Delivery Problem with Time Windows and Demands,"Phan, Dng H. and Suzuki, Junichi",Mobile Networks and Applications,2016,Compendex (Engineering Village) ,175 - 190,21,"This paper studies an evolutionary algorithm to solve a new multiobjective optimization problem, the Pickup and Delivery Problem with Time Windows and Demands (PDP-TW-D), which is applicable to operational optimization in various mobile network systems. With respect to multiple optimization objectives, PDP-TW-D is to find a set of Pareto-optimal routes for a fleet of vehicles (e.g., mobile robots, drones and autonomous heavy-haulage trucks) in order to serve given transportation requests. The proposed algorithm uses a population of individuals, each of which represents a solution candidate, and evolves them through generations to seek the Pareto-optimal solutions. In addition to the evolution-based global search process, the proposed algorithm allows individuals to improve their optimality in each generation with a local search process, which is designed based on iterative neighborhood search. Experimental results demonstrate that the integration of global and local search processes improves the optimality of individuals and expedites convergence speed. The proposed algorithm outperforms two well-known existing EMOAs, NSGA-II and MOEA/D, in relatively large-scale problems that have up to 400 pickup and delivery locations. &copy; 2016, Springer Science+Business Media New York.",article,,http://dx.doi.org/10.1007/s11036-016-0709-5,,,Algorithms;Evolutionary algorithms;Fleet operations;Genetic algorithms;Iterative methods;Local search (optimization);Optimization;Pareto principle;Pickups;Transportation routes;Vehicle routing;,,1383469X,English,Evolutionary multiobjective optimization;Multi-objective optimization problem;Multiple optimizations;Neighborhood search;Operational optimization;Pareto optimal routes;Pareto optimal solutions;Pickup and delivery problem with time windows;,,"43234,0005208333","43255,1072337963",gxferreira,,Duplicated,
20142517837485,A fleet management system based on complex event processing,"Berndtsson, Mikael and Admyre, Marco and Strand, Mattias",Frontiers in Artificial Intelligence and Applications,2014,Compendex (Engineering Village) ,241 - 252,261,"This paper describes our approach and experiences of applying techniques in complex event processing to fleet management systems. Current fleet management systems do not have support for complex event processing, hence they are limited to reacting to simple events such as door open, and vehicle reached waypoint. We argue that fleet management systems can benefit from having support for complex event processing. In this paper we present an implemented fleet management system that supports complex event processing. &copy; 2014 The authors and IOS Press. All rights reserved.",inproceedings,,http://dx.doi.org/10.3233/978-1-61499-399-5-241,,,Artificial intelligence;Decision support systems;Management;,,09226389,English,Complex event processing;Fleet management system;Waypoints;,,"43234,0005208333","43255,1061921296",gxferreira,,Duplicated,
